sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Delaware,2020-07-11,-6.0,7.0,82.5,-5.0,-7.0,4.0,12.470020603408198
Delaware,2020-07-12,-6.0,4.0,151.0,-14.0,-10.0,2.0,6.86584663811179
Delaware,2020-07-13,-1.0,4.0,106.0,-24.0,-35.0,9.0,6.396387038924661
Delaware,2020-07-14,1.0,4.0,148.0,-21.0,-36.0,10.0,6.7778229632642
Delaware,2020-07-15,0.0,4.0,119.0,-22.0,-35.0,10.0,6.49908132624684
Delaware,2020-07-16,1.0,7.0,129.0,-17.0,-36.0,10.0,7.68740093668926
Delaware,2020-07-17,-5.0,4.0,129.666666666667,-22.0,-35.0,11.0,7.48201236204489
Delaware,2020-07-18,-6.0,8.0,130.333333333333,-5.0,-7.0,3.0,5.70686825261856
Delaware,2020-07-19,-6.0,5.0,131.0,-14.0,-12.0,3.0,9.40386259621721
Delaware,2020-07-20,-2.0,3.0,79.0,-24.0,-36.0,10.0,11.4430777301863
Delaware,2020-07-21,0.0,4.0,114.0,-25.0,-36.0,10.0,10.988288743473802
Delaware,2020-07-22,-6.0,-1.0,70.0,-27.0,-36.0,11.0,12.000561004221
Delaware,2020-07-23,0.0,6.0,101.0,-21.0,-35.0,10.0,8.74368503486031
Delaware,2020-07-24,-7.0,1.0,116.333333333333,-27.0,-35.0,12.0,11.560442629983099
Delaware,2020-07-25,-6.0,7.0,131.666666666667,-4.0,-8.0,3.0,11.1496654806944
Delaware,2020-07-26,-5.0,5.0,147.0,-17.0,-11.0,2.0,13.218221839612598
Delaware,2020-07-27,0.0,3.0,97.0,-23.0,-36.0,9.0,10.900265068626199
Delaware,2020-07-28,0.0,3.0,112.0,-25.0,-37.0,10.0,12.000561004221
Delaware,2020-07-29,0.0,3.0,117.0,-21.0,-37.0,10.0,11.3110422179149
Delaware,2020-07-30,0.0,4.0,107.0,-19.0,-36.0,10.0,11.3110422179149
Delaware,2020-07-31,-5.0,2.0,116.0,-25.0,-37.0,12.0,9.902663420353539
Delaware,2020-08-01,-4.0,8.0,125.0,-3.0,-7.0,2.0,10.313440569642301
Delaware,2020-08-02,-4.0,5.0,134.0,-17.0,-12.0,3.0,7.98081318618122
Delaware,2020-08-03,3.0,10.0,80.0,-22.0,-36.0,9.0,8.50895523526674
Delaware,2020-08-04,-16.0,-16.0,55.0,-42.0,-46.0,15.0,10.1960756698455
Delaware,2020-08-05,3.0,6.0,123.0,-12.0,-36.0,8.0,9.91733403282814
Delaware,2020-08-06,-1.0,3.0,73.0,-18.0,-37.0,11.0,9.91733403282814
Delaware,2020-08-07,-7.0,-1.0,100.666666666667,-22.0,-36.0,11.0,9.213144634047438
Delaware,2020-08-08,-3.0,8.0,128.333333333333,6.0,-7.0,2.0,10.2694287322185
Delaware,2020-08-09,-3.0,5.0,156.0,-7.0,-11.0,2.0,10.0640401575741
Delaware,2020-08-10,1.0,3.0,115.0,-17.0,-36.0,8.0,8.50895523526674
Delaware,2020-08-11,0.0,3.0,133.0,-18.0,-37.0,9.0,5.94159805221212
Delaware,2020-08-12,-6.0,-3.0,89.0,-24.0,-37.0,10.0,8.861049934657089
Delaware,2020-08-13,-3.0,1.0,70.0,-22.0,-37.0,11.0,8.861049934657089
Delaware,2020-08-14,-4.0,1.0,61.3333333333333,-22.0,-36.0,10.0,13.1742100021889
Delaware,2020-08-15,-4.0,5.0,52.6666666666667,0.0,-9.0,2.0,12.9101389776461
Delaware,2020-08-16,-7.0,0.0,44.0,-17.0,-17.0,4.0,13.3209161269348
Delaware,2020-08-17,0.0,0.0,44.88,-19.0,-35.0,8.0,13.3209161269348
Delaware,2020-08-18,0.0,3.0,45.76,-19.0,-35.0,9.0,13.922411238393302
Delaware,2020-08-19,-2.0,-1.0,46.64,-20.0,-36.0,10.0,11.090983030796002
Delaware,2020-08-20,1.0,4.0,47.52,-15.0,-35.0,8.0,11.8538548794751
Delaware,2020-08-21,-5.0,2.0,48.4,-18.0,-34.0,9.0,6.42572826387385
Delaware,2020-08-22,-4.0,5.0,49.28,-19.3333333333333,-8.0,2.0,6.67512867594201
Delaware,2020-08-23,-5.0,2.0,50.16,-20.6666666666667,-10.0,2.0,6.073633564483499
Delaware,2020-08-24,-2.0,1.0,51.04,-22.0,-35.0,8.0,6.22033968922948
Delaware,2020-08-25,-3.0,2.0,51.92,-23.0,-35.0,9.0,4.89998456651568
Delaware,2020-08-26,-1.0,1.0,52.8,-22.0,-34.0,9.0,3.5649588313272704
Delaware,2020-08-27,-1.0,2.0,53.68,-21.0,-34.0,9.0,2.8020869826481896
Delaware,2020-08-28,-9.0,-3.0,54.56,-21.0,-34.0,10.0,7.68740093668926
Delaware,2020-08-29,-7.0,-2.0,55.44,-22.0,-10.0,5.0,8.244884210723981
Delaware,2020-08-30,-2.0,4.0,56.32,-23.0,-9.0,0.0,5.662856415194759
Delaware,2020-08-31,-2.0,0.0,57.2,-24.0,-35.0,8.0,8.34757849804617
Delaware,2020-09-01,0.0,3.0,58.08,-23.0,-34.0,9.0,8.098178085978
Delaware,2020-09-02,-3.0,-1.0,58.96,-22.0,-34.0,9.0,9.94667525777733
Delaware,2020-09-03,0.0,4.0,59.84,-20.0,-35.0,8.0,11.399065892762499
Delaware,2020-09-04,-2.0,5.0,60.72,-17.0,-36.0,9.0,7.628718486790871
Delaware,2020-09-05,-2.0,9.0,61.6,-22.0,-8.0,1.0,8.244884210723981
Delaware,2020-09-06,2.0,6.0,62.48,-27.0,-10.0,0.0,13.188880614663502
Delaware,2020-09-07,2.0,2.0,63.36,-32.0,-68.0,15.0,11.237689155541899
Delaware,2020-09-08,-4.0,2.0,64.24,-21.0,-37.0,9.0,11.237689155541899
Delaware,2020-09-09,-6.0,-3.0,65.12,-22.0,-35.0,9.0,9.62392178333618
Delaware,2020-09-10,-8.0,-6.0,66.0,-28.0,-36.0,11.0,10.4894879193375
Delaware,2020-09-11,-9.0,-4.0,66.0,-27.0,-34.0,9.0,9.799969133031349
Delaware,2020-09-12,-3.0,3.0,87.5,-8.0,-6.0,1.0,11.8538548794751
Delaware,2020-09-13,-7.0,0.0,109.0,-15.0,-11.0,2.0,10.1227226074725
Delaware,2020-09-14,-4.0,-1.0,78.0,-25.0,-33.0,8.0,12.0445728416448
Delaware,2020-09-15,1.0,4.0,100.0,-25.0,-32.0,7.0,12.2793026412384
Delaware,2020-09-16,-5.0,-3.0,91.0,-23.0,-33.0,8.0,13.7023520512744
Delaware,2020-09-17,-7.0,-2.0,65.0,-25.0,-34.0,9.0,13.7316932762236
Delaware,2020-09-18,-6.0,-3.0,62.0,-33.0,-32.0,9.0,13.482292864155399
Delaware,2020-09-19,-1.0,5.0,78.5,-15.0,-7.0,1.0,9.213144634047438
Delaware,2020-09-20,-4.0,1.0,95.0,-17.0,-10.0,2.0,11.1056536432706
Delaware,2020-09-21,-5.0,-2.0,59.0,-32.0,-34.0,8.0,8.303566660622371
Delaware,2020-09-22,-6.0,-1.0,77.0,-35.0,-32.0,9.0,9.57990994591239
Delaware,2020-09-23,-7.0,-4.0,75.0,-34.0,-32.0,9.0,10.929606293575402
Delaware,2020-09-24,-6.0,-2.0,57.0,-33.0,-32.0,9.0,8.58230829763973
Delaware,2020-09-25,-8.0,-3.0,51.0,-29.0,-31.0,9.0,9.638592395810779
Delaware,2020-09-26,-5.0,0.0,64.0,-19.0,-7.0,3.0,12.3819969285606
Delaware,2020-09-27,-7.0,0.0,77.0,-18.0,-9.0,2.0,11.1203242557452
Delaware,2020-09-28,-6.0,-2.0,56.0,-30.0,-32.0,8.0,13.3649279643586
Delaware,2020-09-29,-10.0,-5.0,18.0,-34.0,-32.0,10.0,11.8538548794751
Delaware,2020-09-30,-5.0,-1.0,46.0,-28.0,-32.0,9.0,10.386793632015301
Delaware,2020-10-01,-5.0,1.0,56.0,-26.0,-31.0,8.0,15.5068373856499
Delaware,2020-10-02,-8.0,-3.0,40.0,-26.0,-30.0,8.0,16.225697396905197
Delaware,2020-10-03,-3.0,5.0,58.0,-8.0,-5.0,1.0,14.758636149445401
Delaware,2020-10-04,-6.0,1.0,76.0,-17.0,-9.0,1.0,14.597259412224801
Delaware,2020-10-05,-8.0,-2.0,32.0,-28.0,-33.0,8.0,12.3526557036114
Delaware,2020-10-06,-7.0,0.0,64.0,-28.0,-32.0,8.0,13.834387563545802
Delaware,2020-10-07,-8.0,-3.0,62.0,-28.0,-31.0,8.0,13.790375726122
Delaware,2020-10-08,-7.0,-1.0,52.0,-28.0,-31.0,9.0,10.636194044083402
Delaware,2020-10-09,-9.0,-2.0,57.0,-28.0,-31.0,8.0,9.88799280787894
Delaware,2020-10-10,-7.0,1.0,43.5,-17.0,-6.0,1.0,13.0715157148667
Delaware,2020-10-11,-12.0,-4.0,30.0,-28.0,-11.0,3.0,11.3110422179149
Delaware,2020-10-12,-14.0,-9.0,-20.0,-36.0,-37.0,12.0,15.228095748632601
Delaware,2020-10-13,-11.0,-2.0,36.0,-32.0,-31.0,9.0,13.746363888698198
Delaware,2020-10-14,-8.0,-3.0,53.0,-28.0,-30.0,9.0,13.5556459265284
Delaware,2020-10-15,-7.0,-1.0,68.0,-26.0,-31.0,8.0,13.0128332649683
Delaware,2020-10-16,-17.0,-11.0,-16.0,-36.0,-32.0,12.0,13.3062455144602
Delaware,2020-10-17,-5.0,3.0,22.0,-16.0,-5.0,2.0,12.1032552915432
Delaware,2020-10-18,-10.0,-2.0,60.0,-22.0,-9.0,2.0,15.902943922464098
Delaware,2020-10-19,-11.0,-4.0,35.0,-32.0,-32.0,8.0,11.9858903917464
Delaware,2020-10-20,-10.0,-2.0,48.0,-33.0,-31.0,9.0,13.9810936882917
Delaware,2020-10-21,-10.0,-4.0,47.0,-32.0,-30.0,9.0,16.04965004721
Delaware,2020-10-22,-9.0,-2.0,55.0,-33.0,-30.0,9.0,17.0179104705335
Delaware,2020-10-23,-11.0,-4.0,36.0,-34.0,-30.0,9.0,14.5825887997502
Delaware,2020-10-24,-8.0,0.0,13.5,-24.0,-6.0,2.0,13.717022663749
Delaware,2020-10-25,-15.0,-6.0,-9.0,-35.0,-12.0,4.0,14.758636149445401
Delaware,2020-10-26,-13.0,-5.0,6.0,-37.0,-32.0,9.0,14.758636149445401
Delaware,2020-10-27,-10.0,-2.0,44.0,-33.0,-30.0,9.0,13.995764300766302
Delaware,2020-10-28,-10.0,-3.0,30.0,-32.0,-30.0,9.0,13.0421744899175
Delaware,2020-10-29,-19.0,-14.0,-31.0,-44.0,-33.0,13.0,13.1155275522905
Delaware,2020-10-30,-11.0,-3.0,-11.0,-36.0,-31.0,10.0,19.189161116774002
Delaware,2020-10-31,-10.0,5.0,-14.0,-23.0,-7.0,2.0,19.4679027537913
Delaware,2020-11-01,-19.0,-11.0,-17.0,-38.0,-13.0,4.0,17.4286876198222
Delaware,2020-11-02,-11.0,-4.0,-8.0,-36.0,-32.0,9.0,19.306526016570803
Delaware,2020-11-03,1.0,6.0,22.0,-30.0,-38.0,9.0,19.7759856157579
Delaware,2020-11-04,-14.0,-8.0,23.0,-33.0,-32.0,10.0,20.817599101454302
Delaware,2020-11-05,-10.0,-4.0,30.0,-31.0,-31.0,9.0,18.3529362057219
Delaware,2020-11-06,-11.0,-8.0,23.0,-34.0,-29.0,10.0,19.717303165859498
Delaware,2020-11-07,-5.0,-2.0,47.0,-10.0,-5.0,2.0,17.047251695482682
Delaware,2020-11-08,-7.0,-5.0,71.0,-24.0,-8.0,2.0,19.409220303892933
Delaware,2020-11-09,-11.0,-5.0,29.0,-35.0,-31.0,8.0,25.08674733156229
Delaware,2020-11-10,-9.0,0.0,47.0,-36.0,-30.0,9.0,26.861891440988632
Delaware,2020-11-11,-9.0,-8.0,-12.0,-42.0,-39.0,13.0,23.63435669657711
Delaware,2020-11-12,-15.0,-7.0,-24.0,-41.0,-33.0,12.0,26.700514703768054
Delaware,2020-11-13,-14.0,-6.0,-4.0,-40.0,-30.0,11.0,26.33374939190311
Delaware,2020-11-14,-8.0,-2.0,-1.0,-28.0,-6.0,4.0,32.09930009442006
Delaware,2020-11-15,-14.0,-5.0,2.0,-40.0,-11.0,4.0,32.979536842895925
Delaware,2020-11-16,-12.0,-3.0,2.0,-38.0,-31.0,9.0,36.63251934907079
Delaware,2020-11-17,-13.0,-1.0,0.0,-40.0,-31.0,10.0,36.29509526215504
Delaware,2020-11-18,-12.0,-2.0,-6.0,-37.0,-32.0,11.0,42.29537576426555
Delaware,2020-11-19,-12.0,-2.0,-7.0,-37.0,-32.0,10.0,39.22921775707461
Delaware,2020-11-20,-14.0,-4.0,2.0,-38.0,-31.0,11.0,42.060645964671984
Delaware,2020-11-21,-10.0,-1.0,1.0,-31.0,-6.0,4.0,43.71842517430153
Delaware,2020-11-22,-14.0,-3.0,0.0,-41.0,-9.0,5.0,44.96542723464236
Delaware,2020-11-23,-8.0,2.0,-13.0,-42.0,-33.0,10.0,46.49117093200054
Delaware,2020-11-24,-3.0,12.0,12.0,-36.0,-34.0,10.0,43.3516598624366
Delaware,2020-11-25,10.0,27.0,16.0,-31.0,-38.0,10.0,42.368728826638545
Delaware,2020-11-26,-70.0,-32.0,-4.0,-70.0,-80.0,24.0,51.171096311397235
Delaware,2020-11-27,-18.0,-17.0,8.0,-49.0,-54.0,17.0,57.523471512898105
Delaware,2020-11-28,-16.0,-10.0,9.5,-35.0,-10.0,6.0,58.66777928591674
Delaware,2020-11-29,-16.0,-9.0,11.0,-35.0,-12.0,5.0,57.33275355072834
Delaware,2020-11-30,-22.0,-15.0,-36.0,-46.0,-35.0,13.0,54.73605514272453
Delaware,2020-12-01,-10.0,2.0,-3.0,-39.0,-31.0,11.0,54.73605514272453
Delaware,2020-12-02,-13.0,-5.0,-10.0,-41.0,-32.0,12.0,55.190844129437046
Delaware,2020-12-03,-11.0,-1.0,-3.0,-37.0,-32.0,11.0,57.61149518774569
Delaware,2020-12-04,-15.0,-8.0,-27.0,-45.0,-30.0,12.0,55.27886780428464
Delaware,2020-12-05,-14.0,-6.0,-20.0,-41.0,-7.0,7.0,57.376765388152116
Delaware,2020-12-06,-15.0,-6.0,-13.0,-46.0,-11.0,5.0,64.99081326246841
Delaware,2020-12-07,-14.0,-5.0,-22.0,-44.0,-33.0,11.0,66.58991002219956
Delaware,2020-12-08,-14.0,-3.0,-11.0,-43.0,-32.0,11.0,92.13144634047441
Delaware,2020-12-09,-13.0,-6.0,-20.0,-41.0,-33.0,12.0,86.6593078874494
Delaware,2020-12-10,-12.0,-3.0,-7.0,-40.0,-33.0,11.0,85.3682939896848
Delaware,2020-12-11,-15.0,-7.0,-4.0,-42.0,-32.0,12.0,99.5401056401463
District of Columbia,2020-02-15,-2.0,-2.0,13.0,-2.0,-2.0,-1.0,0.0
District of Columbia,2020-02-16,6.0,-1.0,37.0,3.0,0.0,-1.0,0.0
District of Columbia,2020-02-17,-10.0,-12.0,21.0,-39.0,-52.0,11.0,0.0
District of Columbia,2020-02-18,-5.0,-2.0,13.0,-3.0,-5.0,1.0,0.0
District of Columbia,2020-02-19,-2.0,-3.0,7.0,-3.0,-5.0,1.0,0.0
District of Columbia,2020-02-20,1.0,-6.0,10.0,-1.0,-5.0,2.0,0.0
District of Columbia,2020-02-21,-3.0,-11.0,7.0,-3.0,-5.0,2.0,0.0
District of Columbia,2020-02-22,0.0,4.0,25.0,5.0,2.0,-1.0,0.0
District of Columbia,2020-02-23,3.0,2.0,25.0,7.0,3.0,-1.0,0.0
District of Columbia,2020-02-24,-2.0,-7.0,11.0,2.0,5.0,1.0,0.0
District of Columbia,2020-02-25,3.0,-6.0,9.0,5.0,2.0,0.0,0.0
District of Columbia,2020-02-26,3.0,-3.0,-7.0,6.0,1.0,0.0,0.0
District of Columbia,2020-02-27,5.0,-6.0,-5.0,6.0,0.0,0.0,0.0
District of Columbia,2020-02-28,3.0,-3.0,-5.0,3.0,1.0,-1.0,0.0
District of Columbia,2020-02-29,-6.0,-2.0,-9.0,-5.0,1.0,-1.0,0.0
District of Columbia,2020-03-01,2.0,2.0,0.0,2.0,2.0,-2.0,0.0
District of Columbia,2020-03-02,0.0,-2.0,-1.0,4.0,5.0,0.0,0.0
District of Columbia,2020-03-03,8.0,3.0,2.0,3.0,3.0,-1.0,0.0
District of Columbia,2020-03-04,14.0,5.0,8.0,5.0,1.0,-1.0,0.0
District of Columbia,2020-03-05,8.0,1.0,6.0,3.0,1.0,0.0,0.0
District of Columbia,2020-03-06,2.0,-2.0,-6.0,1.0,0.0,1.0,0.0
District of Columbia,2020-03-07,1.0,3.0,8.0,3.0,0.0,-1.0,0.020241919274012
District of Columbia,2020-03-08,11.0,5.0,33.0,9.0,1.0,-1.0,0.020241919274012
District of Columbia,2020-03-09,6.0,5.0,31.0,0.0,1.0,1.0,0.040483838548022996
District of Columbia,2020-03-10,5.0,3.0,13.0,-3.0,-1.0,0.0,0.040483838548022996
District of Columbia,2020-03-11,0.0,3.0,5.0,0.0,-5.0,2.0,0.040483838548022996
District of Columbia,2020-03-12,-4.0,11.0,0.0,-13.0,-9.0,3.0,0.040483838548022996
District of Columbia,2020-03-13,-12.0,14.0,-5.0,-21.0,-15.0,5.0,0.060725757822034
District of Columbia,2020-03-14,-28.0,5.0,-26.0,-30.0,-9.0,4.0,0.040483838548022996
District of Columbia,2020-03-15,-35.0,-7.0,-43.0,-39.0,-17.0,6.0,0.32387070838418297
District of Columbia,2020-03-16,-31.0,-1.0,-35.0,-43.0,-40.0,16.0,0.404838385480228
District of Columbia,2020-03-17,-40.0,-6.0,-22.0,-55.0,-52.0,19.0,0.5870156589463311
District of Columbia,2020-03-18,-45.0,-13.0,-32.0,-59.0,-56.0,21.0,0.7489510131384229
District of Columbia,2020-03-19,-46.0,-11.0,-18.0,-63.0,-58.0,22.0,1.39669242990679
District of Columbia,2020-03-20,-50.0,-10.0,-16.0,-62.0,-56.0,22.0,1.49790202627685
District of Columbia,2020-03-21,-60.0,-14.0,-19.0,-59.0,-38.0,13.0,1.92298233103109
District of Columbia,2020-03-22,-60.0,-24.0,-25.0,-64.0,-42.0,12.0,2.0039500081271298
District of Columbia,2020-03-23,-59.0,-32.0,-66.0,-72.0,-63.0,27.0,2.32782071651131
District of Columbia,2020-03-24,-55.0,-24.0,-46.0,-71.0,-64.0,25.0,3.0767717296497405
District of Columbia,2020-03-25,-61.0,-31.0,-68.0,-75.0,-67.0,28.0,3.88644850061019
District of Columbia,2020-03-26,-58.0,-25.0,-42.0,-73.0,-66.0,27.0,3.9674161777062404
District of Columbia,2020-03-27,-59.0,-27.0,-45.0,-70.0,-64.0,27.0,4.59491567520059
District of Columbia,2020-03-28,-68.0,-30.0,-69.0,-70.0,-47.0,17.0,4.93902830285879
District of Columbia,2020-03-29,-64.0,-30.0,-41.0,-68.0,-47.0,14.0,5.76894699309326
District of Columbia,2020-03-30,-57.0,-26.0,-47.0,-72.0,-65.0,26.0,7.24660710009609
District of Columbia,2020-03-31,-61.0,-32.0,-65.0,-77.0,-69.0,28.0,6.315478813491559
District of Columbia,2020-04-01,-58.0,-26.0,-62.0,-76.0,-70.0,28.0,7.185881342274049
District of Columbia,2020-04-02,-61.0,-30.0,-58.0,-77.0,-70.0,29.0,7.81338083976841
District of Columbia,2020-04-03,-60.0,-26.0,-57.0,-74.0,-67.0,29.0,9.16958943112717
District of Columbia,2020-04-04,-67.0,-27.0,-65.0,-71.0,-48.0,17.0,11.3354747934464
District of Columbia,2020-04-05,-66.0,-33.0,-50.0,-71.0,-49.0,15.0,12.084425806584802
District of Columbia,2020-04-06,-60.0,-33.0,-51.0,-75.0,-68.0,28.0,12.185635402954901
District of Columbia,2020-04-07,-63.0,-34.0,-61.0,-78.0,-71.0,28.0,14.493214200192199
District of Columbia,2020-04-08,-62.0,-31.0,-57.0,-77.0,-71.0,28.0,17.286599060005802
District of Columbia,2020-04-09,-64.0,-36.0,-67.0,-78.0,-71.0,30.0,17.610469768389898
District of Columbia,2020-04-10,-65.0,-34.0,-74.0,-77.0,-70.0,31.0,18.2784531044323
District of Columbia,2020-04-11,-69.0,-28.0,-65.0,-69.0,-48.0,17.0,17.731921284033998
District of Columbia,2020-04-12,-72.0,-41.0,-61.0,-73.0,-51.0,15.0,17.752163203308
District of Columbia,2020-04-13,-67.0,-41.0,-70.0,-79.0,-71.0,30.0,17.3675667371018
District of Columbia,2020-04-14,-62.0,-31.0,-58.0,-77.0,-69.0,28.0,17.1449056250877
District of Columbia,2020-04-15,-61.0,-29.0,-61.0,-77.0,-70.0,28.0,15.3231328904266
District of Columbia,2020-04-16,-64.0,-33.0,-61.0,-79.0,-71.0,30.0,16.740067239607402
District of Columbia,2020-04-17,-64.0,-32.0,-61.0,-76.0,-67.0,29.0,16.5174061275933
District of Columbia,2020-04-18,-70.0,-31.0,-69.0,-71.0,-47.0,18.0,17.974824315322103
District of Columbia,2020-04-19,-67.0,-33.0,-48.0,-71.0,-48.0,15.0,18.5820818935425
District of Columbia,2020-04-20,-62.0,-34.0,-55.0,-76.0,-68.0,28.0,19.6751455343391
District of Columbia,2020-04-21,-63.0,-33.0,-61.0,-78.0,-69.0,28.0,21.051596044971898
District of Columbia,2020-04-22,-61.0,-31.0,-57.0,-77.0,-70.0,28.0,20.4240965474775
District of Columbia,2020-04-23,-65.0,-36.0,-69.0,-78.0,-70.0,30.0,20.4645803860255
District of Columbia,2020-04-24,-65.0,-34.0,-69.0,-77.0,-69.0,30.0,21.294499076260003
District of Columbia,2020-04-25,-68.0,-28.0,-56.0,-69.0,-47.0,16.0,20.909902610053802
District of Columbia,2020-04-26,-69.0,-39.0,-73.0,-74.0,-51.0,16.0,21.213531399164
District of Columbia,2020-04-27,-62.0,-34.0,-60.0,-76.0,-68.0,28.0,19.533452099421
District of Columbia,2020-04-28,-62.0,-32.0,-66.0,-77.0,-69.0,22.0,18.1367596695142
District of Columbia,2020-04-29,-58.0,-26.0,-50.0,-76.0,-69.0,26.0,18.2177273466103
District of Columbia,2020-04-30,-66.0,-39.0,-77.0,-81.0,-71.0,31.0,19.472726341599
District of Columbia,2020-05-01,-59.0,-23.0,-56.0,-74.0,-66.0,27.0,22.873368779632898
District of Columbia,2020-05-02,-62.0,-18.0,-23.0,-64.0,-41.0,13.0,22.2256273628645
District of Columbia,2020-05-03,-64.0,-30.0,-56.0,-71.0,-44.0,14.0,23.784255146963396
District of Columbia,2020-05-04,-57.0,-25.0,-47.0,-74.0,-66.0,25.0,25.869172832186603
District of Columbia,2020-05-05,-56.0,-26.0,-61.0,-76.0,-68.0,26.0,26.8812687958872
District of Columbia,2020-05-06,-62.0,-31.0,-72.0,-78.0,-69.0,29.0,27.427800616285502
District of Columbia,2020-05-07,-57.0,-23.0,-45.0,-74.0,-68.0,26.0,26.941994553709197
District of Columbia,2020-05-08,-63.0,-27.0,-67.0,-74.0,-66.0,28.0,25.1202218190482
District of Columbia,2020-05-09,-64.0,-18.0,-66.0,-68.0,-42.0,15.0,26.415704652584896
District of Columbia,2020-05-10,-60.0,-22.0,-34.0,-67.0,-40.0,11.0,25.423850608158304
District of Columbia,2020-05-11,-62.0,-33.0,-62.0,-75.0,-67.0,27.0,24.674899595019898
District of Columbia,2020-05-12,-59.0,-27.0,-54.0,-75.0,-67.0,26.0,23.541352115675302
District of Columbia,2020-05-13,-57.0,-24.0,-43.0,-74.0,-66.0,26.0,22.731675344714798
District of Columbia,2020-05-14,-59.0,-28.0,-50.0,-75.0,-67.0,27.0,21.9017566544804
District of Columbia,2020-05-15,-58.0,-23.0,-37.0,-71.0,-64.0,25.0,19.6751455343391
District of Columbia,2020-05-16,-62.0,-20.0,-32.0,-63.0,-39.0,12.0,19.027404117570697
District of Columbia,2020-05-17,-63.0,-30.0,-43.0,-68.0,-40.0,13.0,17.2258733021837
District of Columbia,2020-05-18,-59.0,-31.0,-56.0,-74.0,-65.0,27.0,17.8331308804041
District of Columbia,2020-05-19,-57.0,-26.0,-53.0,-75.0,-66.0,25.0,19.209581391036803
District of Columbia,2020-05-20,-58.0,-26.0,-53.0,-74.0,-66.0,26.0,19.573935937969
District of Columbia,2020-05-21,-58.0,-26.0,-50.0,-74.0,-66.0,26.0,21.294499076260003
District of Columbia,2020-05-22,-61.0,-27.0,-61.0,-74.0,-64.0,27.0,20.6872414980397
District of Columbia,2020-05-23,-60.0,-16.0,-30.0,-63.0,-34.0,11.0,18.7035334091866
District of Columbia,2020-05-24,-60.0,-27.0,-31.0,-67.0,-38.0,11.0,19.9787743234493
District of Columbia,2020-05-25,-62.0,-32.0,-16.0,-81.0,-78.0,25.0,19.3310329066809
District of Columbia,2020-05-26,-57.0,-25.0,-42.0,-73.0,-63.0,23.0,18.2177273466103
District of Columbia,2020-05-27,-57.0,-25.0,-46.0,-73.0,-64.0,25.0,17.3068409792798
District of Columbia,2020-05-28,-58.0,-27.0,-56.0,-74.0,-65.0,26.0,14.250311168904
District of Columbia,2020-05-29,-56.0,-23.0,-44.0,-70.0,-60.0,24.0,13.056037931737402
District of Columbia,2020-05-30,-56.0,-15.0,-16.0,-57.0,-22.0,10.0,15.2016813747826
District of Columbia,2020-05-31,-54.0,-23.0,-1.0,-59.0,-24.0,9.0,13.987166218341901
District of Columbia,2020-06-01,-54.0,-30.0,-38.0,-69.0,-61.0,23.0,12.792892981175198
District of Columbia,2020-06-02,-54.0,-26.0,-30.0,-70.0,-63.0,23.0,11.1735394392543
District of Columbia,2020-06-03,-51.0,-19.0,-35.0,-69.0,-62.0,23.0,12.347570757147
District of Columbia,2020-06-04,-54.0,-24.0,-40.0,-72.0,-63.0,24.0,12.711925304079198
District of Columbia,2020-06-05,-56.0,-23.0,-47.0,-69.0,-59.0,24.0,13.3799086401216
District of Columbia,2020-06-06,-53.0,-12.0,15.0,-36.0,-26.0,8.0,11.1735394392543
District of Columbia,2020-06-07,-51.0,-17.0,4.0,-55.0,-26.0,8.0,10.7484591345001
District of Columbia,2020-06-08,-51.0,-21.0,-30.0,-68.0,-59.0,22.0,10.7687010537741
District of Columbia,2020-06-09,-51.0,-20.0,-33.0,-70.0,-61.0,22.0,11.902248533118698
District of Columbia,2020-06-10,-53.0,-19.0,-44.0,-71.0,-61.0,22.0,10.546039941760002
District of Columbia,2020-06-11,-54.0,-23.0,-46.0,-71.0,-62.0,24.0,9.49346013951136
District of Columbia,2020-06-12,-52.0,-16.0,-29.0,-66.0,-57.0,20.0,9.210073269675199
District of Columbia,2020-06-13,-55.0,-12.0,-13.0,-54.0,-21.0,7.0,8.90644448056503
District of Columbia,2020-06-14,-52.0,-19.0,-2.0,-56.0,-23.0,7.0,8.80523488419497
District of Columbia,2020-06-15,-51.0,-23.0,-32.0,-67.0,-59.0,22.0,8.29918690234468
District of Columbia,2020-06-16,-50.0,-19.0,-32.0,-69.0,-60.0,21.0,6.96322023025993
District of Columbia,2020-06-17,-55.0,-26.0,-58.0,-71.0,-62.0,23.0,6.2749949749435405
District of Columbia,2020-06-18,-51.0,-21.0,-37.0,-70.0,-61.0,22.0,6.35596265203959
District of Columbia,2020-06-19,-50.0,-18.0,-31.0,-63.0,-58.0,19.0,6.0320919436554
District of Columbia,2020-06-20,-58.0,-18.0,-46.0,-60.0,-22.0,9.0,5.56652780035314
District of Columbia,2020-06-21,-52.0,-18.0,-14.0,-57.0,-21.0,6.0,5.12120557632489
District of Columbia,2020-06-22,-53.0,-27.0,-44.0,-67.0,-61.0,22.0,5.24265709196896
District of Columbia,2020-06-23,-48.0,-19.0,-33.0,-68.0,-61.0,20.0,5.58676971962715
District of Columbia,2020-06-24,-47.0,-18.0,-29.0,-67.0,-59.0,20.0,5.687979315997209
