sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Mississippi,2020-09-30,-4.0,-3.0,20.0,9.0,-19.0,3.0,21.96030603882496
Mississippi,2020-10-01,-4.0,-1.0,19.0,7.0,-18.0,2.0,21.22589580408393
Mississippi,2020-10-02,-6.0,-2.0,12.0,7.0,-19.0,1.0,24.893146910895354
Mississippi,2020-10-03,-5.0,0.0,37.0,13.0,-14.0,-1.0,22.123508313211854
Mississippi,2020-10-04,-4.0,-2.0,30.0,12.0,-19.0,1.0,22.421112460623252
Mississippi,2020-10-05,-4.0,-2.0,15.0,6.0,-20.0,2.0,22.421112460623252
Mississippi,2020-10-06,-5.0,0.0,24.0,8.0,-20.0,2.0,21.129894466209283
Mississippi,2020-10-07,-4.0,-1.0,27.0,12.0,-19.0,2.0,20.486685502449163
Mississippi,2020-10-08,-9.0,-5.0,18.0,10.0,-19.0,4.0,25.14275038936943
Mississippi,2020-10-09,-14.0,-9.0,-6.0,-6.0,-22.0,7.0,27.869188385009338
Mississippi,2020-10-10,-20.0,-14.0,-12.0,-9.0,-18.0,6.0,27.61478483964153
Mississippi,2020-10-11,-12.0,-8.0,5.0,3.0,-18.0,3.0,26.313966711440095
Mississippi,2020-10-12,-10.0,-8.0,18.0,4.0,-27.0,6.0,32.75085641593502
Mississippi,2020-10-13,-8.0,-3.0,27.0,6.0,-20.0,4.0,32.68365547942277
Mississippi,2020-10-14,-5.0,-3.0,21.0,8.0,-18.0,3.0,38.31413394577067
Mississippi,2020-10-15,-9.0,-5.0,16.0,8.0,-18.0,4.0,36.965315148631916
Mississippi,2020-10-16,-11.0,-9.0,7.0,7.0,-19.0,4.0,35.27569160203817
Mississippi,2020-10-17,-9.0,-6.0,34.0,12.0,-13.0,1.0,34.613282370703125
Mississippi,2020-10-18,-9.0,-6.0,20.0,12.0,-18.0,2.0,36.77811253977636
Mississippi,2020-10-19,-11.0,-7.0,9.0,3.0,-18.0,4.0,34.93008678568945
Mississippi,2020-10-20,-11.0,-5.0,21.0,4.0,-18.0,4.0,34.5508815010846
Mississippi,2020-10-21,-8.0,-5.0,21.0,7.0,-18.0,4.0,31.944445177788
Mississippi,2020-10-22,-11.0,-8.0,21.0,6.0,-18.0,4.0,30.02921848718884
Mississippi,2020-10-23,-13.0,-11.0,6.0,1.0,-19.0,4.0,33.389265312801406
Mississippi,2020-10-24,-12.0,-7.0,14.0,6.0,-14.0,3.0,33.48046658378232
Mississippi,2020-10-25,-13.0,-8.0,8.0,5.0,-19.0,3.0,33.97487347383674
Mississippi,2020-10-26,-10.0,-7.0,10.0,3.0,-17.0,4.0,35.722097823155266
Mississippi,2020-10-27,-10.0,-4.0,11.0,4.0,-18.0,4.0,36.926914613482055
Mississippi,2020-10-28,-19.0,-9.0,-16.0,-3.0,-24.0,8.0,36.63891059985812
Mississippi,2020-10-29,-15.0,-10.0,3.0,11.0,-29.0,3.0,36.22610484699715
Mississippi,2020-10-30,-10.0,-6.0,0.0,8.0,-25.0,2.0,33.50446691825098
Mississippi,2020-10-31,-10.0,-1.0,29.0,7.0,-14.0,-1.0,34.277277688141865
Mississippi,2020-11-01,-9.0,-6.0,5.0,3.0,-18.0,1.0,33.81647126634357
Mississippi,2020-11-02,-7.0,-4.0,-3.0,6.0,-19.0,3.0,31.862844040594553
Mississippi,2020-11-03,7.0,6.0,35.0,8.0,-20.0,2.0,31.229235210621898
Mississippi,2020-11-04,-7.0,-5.0,5.0,7.0,-17.0,4.0,36.29810585040313
Mississippi,2020-11-05,-11.0,-7.0,7.0,4.0,-17.0,4.0,38.12693133691511
Mississippi,2020-11-06,-13.0,-12.0,0.0,1.0,-18.0,4.0,40.18135996743251
Missouri,2020-02-15,5.0,4.0,11.0,1.0,4.0,-1.0,0.0
Missouri,2020-02-16,13.0,7.0,45.0,3.0,3.0,-1.0,0.0
Missouri,2020-02-17,4.0,2.0,8.0,-2.0,-20.0,5.0,0.0
Missouri,2020-02-18,0.0,-2.0,11.0,2.0,2.0,0.0,0.0
Missouri,2020-02-19,9.0,1.0,-2.0,7.0,5.0,-2.0,0.0
Missouri,2020-02-20,1.0,0.0,1.0,3.0,3.0,0.0,0.0
Missouri,2020-02-21,10.0,-2.0,23.0,9.0,18.0,-2.0,0.0
Missouri,2020-02-22,7.0,10.0,63.0,8.0,6.0,-2.0,0.0
Missouri,2020-02-23,12.0,8.0,54.0,6.0,5.0,-1.0,0.0
Missouri,2020-02-24,-2.0,0.0,-15.0,-3.0,3.0,1.0,0.0
Missouri,2020-02-25,2.0,0.0,2.0,-1.0,2.0,0.0,0.0
Missouri,2020-02-26,13.0,2.0,-14.0,8.0,4.0,-2.0,0.0
Missouri,2020-02-27,8.0,4.0,10.0,5.0,4.0,-1.0,0.0
Missouri,2020-02-28,17.0,4.0,37.0,13.0,18.0,-3.0,0.0
Missouri,2020-02-29,15.0,12.0,84.0,11.0,6.0,-4.0,0.0
Missouri,2020-03-01,21.0,15.0,95.0,11.0,5.0,-3.0,0.0
Missouri,2020-03-02,9.0,8.0,19.0,1.0,4.0,-1.0,0.0
Missouri,2020-03-03,14.0,12.0,66.0,5.0,3.0,-2.0,0.0
Missouri,2020-03-04,18.0,10.0,28.0,11.0,6.0,-4.0,0.0
Missouri,2020-03-05,10.0,8.0,50.0,6.0,4.0,-1.0,0.0
Missouri,2020-03-06,16.0,3.0,67.0,13.0,18.0,-3.0,0.0
Missouri,2020-03-07,12.0,14.0,114.0,13.0,7.0,-3.0,0.0023276385948176152
Missouri,2020-03-08,20.0,16.0,119.0,14.0,5.0,-2.0,0.0023276385948176152
Missouri,2020-03-09,3.0,5.0,-8.0,-4.0,1.0,2.0,0.0023276385948176152
Missouri,2020-03-10,11.0,11.0,46.0,1.0,0.0,-1.0,0.0023276385948176152
Missouri,2020-03-11,19.0,13.0,50.0,10.0,4.0,-3.0,0.0023276385948176152
Missouri,2020-03-12,8.0,24.0,26.0,1.0,1.0,0.0,0.0023276385948176152
Missouri,2020-03-13,12.0,24.0,37.0,6.0,10.0,0.0,0.0046552771896352305
Missouri,2020-03-14,-6.0,18.0,-16.0,-3.0,1.0,3.0,0.0023276385948176152
Missouri,2020-03-15,-2.0,17.0,-8.0,-5.0,-2.0,2.0,0.009310554379270461
Missouri,2020-03-16,-2.0,30.0,-11.0,-13.0,-14.0,6.0,0.016293470163723307
Missouri,2020-03-17,-10.0,22.0,28.0,-11.0,-19.0,7.0,0.027931663137811383
Missouri,2020-03-18,-12.0,20.0,2.0,-10.0,-24.0,8.0,0.05353568768080515
Missouri,2020-03-19,-25.0,13.0,9.0,-19.0,-29.0,13.0,0.06284624206007561
Missouri,2020-03-20,-24.0,13.0,9.0,-18.0,-22.0,13.0,0.16526234023205066
Missouri,2020-03-21,-37.0,11.0,27.0,-17.0,-17.0,9.0,0.20483219634395014
Missouri,2020-03-22,-40.0,-1.0,-41.0,-30.0,-26.0,9.0,0.23509149807657914
Missouri,2020-03-23,-33.0,2.0,2.0,-31.0,-35.0,14.0,0.4073367540930826
Missouri,2020-03-24,-44.0,-14.0,-16.0,-33.0,-42.0,18.0,0.5632885399458628
Missouri,2020-03-25,-33.0,-6.0,47.0,-24.0,-41.0,14.0,0.7727760134794482
Missouri,2020-03-26,-39.0,-10.0,73.0,-30.0,-43.0,17.0,1.1033006939435497
Missouri,2020-03-27,-37.0,-13.0,50.0,-30.0,-36.0,18.0,1.3896002411061161
Missouri,2020-03-28,-46.0,-12.0,32.0,-32.0,-28.0,12.0,1.7410736689235762
Missouri,2020-03-29,-38.0,-12.0,73.0,-34.0,-32.0,9.0,1.8551279600696393
Missouri,2020-03-30,-36.0,-11.0,41.0,-34.0,-43.0,16.0,1.9738375284053375
Missouri,2020-03-31,-34.0,-5.0,49.0,-30.0,-45.0,17.0,2.4952285736444835
Missouri,2020-04-01,-27.0,0.0,38.0,-25.0,-44.0,14.0,2.8513572786515784
Missouri,2020-04-02,-36.0,-4.0,36.0,-32.0,-46.0,18.0,3.100414608297063
Missouri,2020-04-03,-36.0,-4.0,9.0,-32.0,-39.0,19.0,3.3587824923218186
Missouri,2020-04-04,-48.0,-1.0,-24.0,-37.0,-31.0,13.0,3.3820588782699947
Missouri,2020-04-05,-43.0,-6.0,5.0,-40.0,-34.0,10.0,3.4076629028129886
Missouri,2020-04-06,-43.0,-13.0,14.0,-39.0,-46.0,18.0,3.9360368638365872
Missouri,2020-04-07,-39.0,-10.0,65.0,-32.0,-48.0,17.0,3.980261997138122
Missouri,2020-04-08,-33.0,-6.0,38.0,-29.0,-47.0,15.0,4.064056986551556
Missouri,2020-04-09,-39.0,-6.0,19.0,-34.0,-48.0,19.0,3.9686238041640336
Missouri,2020-04-10,-34.0,-5.0,44.0,-33.0,-45.0,19.0,3.924398670862499
Missouri,2020-04-11,-44.0,1.0,16.0,-36.0,-32.0,12.0,4.033797684818927
Missouri,2020-04-12,-62.0,-41.0,-27.0,-48.0,-42.0,11.0,4.173456000507984
Missouri,2020-04-13,-39.0,-14.0,-15.0,-38.0,-46.0,18.0,3.8778458989661466
Missouri,2020-04-14,-37.0,-13.0,10.0,-34.0,-46.0,18.0,3.8382760428542473
Missouri,2020-04-15,-22.0,-2.0,9.0,-24.0,-44.0,14.0,3.6497373166740203
Missouri,2020-04-16,-32.0,-6.0,15.0,-31.0,-45.0,18.0,3.659047871053291
Missouri,2020-04-17,-34.0,-14.0,-7.0,-33.0,-38.0,19.0,3.454215674709341
Missouri,2020-04-18,-37.0,-6.0,55.0,-27.0,-27.0,10.0,3.4751644220626994
Missouri,2020-04-19,-32.0,-10.0,41.0,-34.0,-31.0,8.0,3.507751362390146
Missouri,2020-04-20,-29.0,-8.0,41.0,-32.0,-44.0,16.0,3.302919166046196
Missouri,2020-04-21,-28.0,-5.0,82.0,-28.0,-46.0,16.0,2.921186436496107
Missouri,2020-04-22,-28.0,-7.0,-1.0,-26.0,-44.0,15.0,2.890927134763478
Missouri,2020-04-23,-33.0,-7.0,30.0,-31.0,-45.0,18.0,2.8164426997293144
Missouri,2020-04-24,-30.0,-11.0,36.0,-29.0,-37.0,17.0,3.1236909942452393
Missouri,2020-04-25,-39.0,-7.0,14.0,-29.0,-28.0,11.0,3.0468789206162583
Missouri,2020-04-26,-25.0,-2.0,89.0,-26.0,-29.0,6.0,3.0957593311074283
Missouri,2020-04-27,-25.0,-4.0,33.0,-29.0,-42.0,16.0,3.174899043331227
Missouri,2020-04-28,-26.0,-5.0,48.0,-26.0,-44.0,10.0,3.1702437661415916
Missouri,2020-04-29,-21.0,-2.0,-9.0,-22.0,-43.0,14.0,2.9979985101250883
Missouri,2020-04-30,-21.0,3.0,79.0,-22.0,-43.0,15.0,2.8885994961686605
Missouri,2020-05-01,-18.0,1.0,108.0,-17.0,-35.0,13.0,2.8164426997293144
Missouri,2020-05-02,-28.0,6.0,123.0,-14.0,-24.0,6.0,3.091104053917793
Missouri,2020-05-03,-23.0,1.0,48.0,-25.0,-26.0,6.0,3.2330900082016676
Missouri,2020-05-04,-22.0,-4.0,0.0,-31.0,-40.0,15.0,3.684651895596285
Missouri,2020-05-05,-13.0,8.0,48.0,-22.0,-40.0,13.0,3.7544810534408133
Missouri,2020-05-06,-10.0,5.0,35.0,-18.0,-39.0,11.0,3.9034499235091404
Missouri,2020-05-07,-18.0,5.0,49.0,-23.0,-40.0,14.0,4.140869060180537
Missouri,2020-05-08,-13.0,4.0,62.0,-19.0,-32.0,13.0,3.8499142358283356
Missouri,2020-05-09,-20.0,18.0,84.0,-14.0,-19.0,5.0,3.519389555364234
Missouri,2020-05-10,-13.0,16.0,43.0,-20.0,-21.0,3.0,3.393697071244083
Missouri,2020-05-11,-18.0,-1.0,23.0,-26.0,-38.0,13.0,2.7093713243677042
Missouri,2020-05-12,-20.0,-1.0,17.0,-24.0,-39.0,14.0,2.5371260683512005
Missouri,2020-05-13,-12.0,3.0,0.0,-19.0,-37.0,12.0,2.4207441386103197
Missouri,2020-05-14,-17.0,3.0,54.0,-21.0,-38.0,13.0,2.269447629947175
Missouri,2020-05-15,-13.0,-2.0,55.0,-19.0,-30.0,13.0,2.250826521188634
Missouri,2020-05-16,-21.0,4.0,55.0,-18.0,-17.0,6.0,2.3485873421709735
Missouri,2020-05-17,-15.0,2.0,40.0,-22.0,-19.0,5.0,2.1996184721026464
Missouri,2020-05-18,-10.0,2.0,31.0,-24.0,-34.0,12.0,2.3904848368776905
Missouri,2020-05-19,-10.0,3.0,65.0,-20.0,-36.0,12.0,2.499883850834119
Missouri,2020-05-20,-1.0,8.0,44.0,-12.0,-34.0,9.0,2.5371260683512005
Missouri,2020-05-21,-7.0,9.0,80.0,-14.0,-36.0,11.0,2.383501921093238
Missouri,2020-05-22,-5.0,6.0,114.0,-8.0,-29.0,10.0,2.565057731489012
Missouri,2020-05-23,-15.0,14.0,155.0,-7.0,-15.0,2.0,2.5068667666185713
Missouri,2020-05-24,-8.0,11.0,114.0,-19.0,-19.0,2.0,2.7908386751863206
Missouri,2020-05-25,-16.0,1.0,90.0,-31.0,-72.0,19.0,2.844374362867126
Missouri,2020-05-26,-11.0,3.0,60.0,-22.0,-36.0,11.0,2.818770338324132
Missouri,2020-05-27,-4.0,3.0,25.0,-15.0,-33.0,9.0,2.932824629470195
Missouri,2020-05-28,-11.0,3.0,41.0,-19.0,-34.0,12.0,3.102742246891881
Missouri,2020-05-29,-3.0,4.0,142.0,-8.0,-24.0,8.0,2.87928894178939
Missouri,2020-05-30,-14.0,8.0,145.0,-5.0,-5.0,2.0,2.8164426997293144
Missouri,2020-05-31,-4.0,9.0,122.0,-10.0,-9.0,1.0,2.697733131393616
Missouri,2020-06-01,-3.0,9.0,89.0,-15.0,-31.0,8.0,2.7000607699884336
Missouri,2020-06-02,-4.0,8.0,115.0,-12.0,-33.0,9.0,2.9886879557458177
Missouri,2020-06-03,3.0,11.0,64.0,-8.0,-31.0,7.0,2.967739208392459
Missouri,2020-06-04,-5.0,9.0,84.0,-13.0,-33.0,10.0,3.2214518152275793
Missouri,2020-06-05,-3.0,4.0,125.0,-8.0,-24.0,8.0,3.393697071244083
Missouri,2020-06-06,-14.0,9.0,141.0,-7.0,-7.0,2.0,3.4449051203300702
Missouri,2020-06-07,-4.0,10.0,112.0,-9.0,-11.0,1.0,3.272659864313567
Missouri,2020-06-08,-5.0,6.0,79.0,-17.0,-31.0,9.0,3.2749875029083846
Missouri,2020-06-09,-7.0,3.0,62.0,-18.0,-33.0,10.0,3.114380439865969
Missouri,2020-06-10,5.0,9.0,79.0,-10.0,-30.0,6.0,3.3052468046410133
Missouri,2020-06-11,-3.0,8.0,128.0,-11.0,-31.0,8.0,3.102742246891881
Missouri,2020-06-12,0.0,5.0,163.0,-5.0,-23.0,6.0,3.100414608297063
Missouri,2020-06-13,-10.0,10.0,176.0,-4.0,-5.0,0.0,3.1842095977104976
Missouri,2020-06-14,0.0,10.0,142.0,-5.0,-8.0,0.0,2.925841713685742
Missouri,2020-06-15,-1.0,8.0,106.0,-14.0,-31.0,8.0,3.38671415545963
Missouri,2020-06-16,-2.0,8.0,134.0,-13.0,-32.0,8.0,3.49378553082124
Missouri,2020-06-17,7.0,10.0,100.0,-7.0,-30.0,5.0,3.3471442993477307
Missouri,2020-06-18,-1.0,9.0,127.0,-9.0,-32.0,8.0,3.5333553869331396
Missouri,2020-06-19,2.0,5.0,151.0,-4.0,-24.0,5.0,3.7614639692252663
Missouri,2020-06-20,-9.0,14.0,148.0,-4.0,-6.0,1.0,4.143196698775355
Missouri,2020-06-21,-1.0,15.0,121.0,-4.0,-7.0,-1.0,5.109166715624665
Missouri,2020-06-22,-4.0,4.0,81.0,-14.0,-33.0,9.0,4.54820581427362
Missouri,2020-06-23,-1.0,6.0,146.0,-11.0,-34.0,8.0,5.034682280590501
Missouri,2020-06-24,7.0,8.0,107.0,-4.0,-30.0,5.0,5.22089336817591
Missouri,2020-06-25,-1.0,8.0,126.0,-8.0,-32.0,8.0,5.849355788776667
Missouri,2020-06-26,1.0,3.0,163.0,-2.0,-23.0,6.0,6.3148835077401895
Missouri,2020-06-27,-12.0,6.0,136.0,0.0,-7.0,2.0,6.21712268675785
Missouri,2020-06-28,-2.0,7.0,114.0,-1.0,-7.0,1.0,5.982031188681271
Missouri,2020-06-29,-1.0,6.0,100.0,-12.0,-32.0,8.0,6.7501519249710835
Missouri,2020-06-30,-2.0,4.0,79.0,-13.0,-33.0,9.0,6.922397180987588
Missouri,2020-07-01,12.0,14.0,69.0,-1.0,-32.0,6.0,7.120246461547085
Missouri,2020-07-02,9.0,22.0,132.0,0.0,-35.0,7.0,6.661701658368014
Missouri,2020-07-03,9.0,23.0,203.0,-1.0,-50.0,10.0,6.787394142488166
Missouri,2020-07-04,-31.0,7.0,162.0,-14.0,-25.0,1.0,6.875844409091235
Missouri,2020-07-05,-9.0,-1.0,105.0,-5.0,-14.0,0.0,6.659374019773197
Missouri,2020-07-06,-1.0,8.0,102.0,-10.0,-36.0,8.0,6.547647367221951
Missouri,2020-07-07,-3.0,6.0,114.0,-10.0,-35.0,9.0,7.164471594848619
Missouri,2020-07-08,5.0,8.0,82.0,-6.0,-32.0,6.0,7.627671675217325
Missouri,2020-07-09,-3.0,7.0,107.0,-9.0,-33.0,8.0,8.649505018342257
Missouri,2020-07-10,0.0,3.0,153.0,-3.0,-24.0,6.0,8.917183456746283
Missouri,2020-07-11,-13.0,7.0,149.0,-4.0,-8.0,1.0,9.119688014495416
Missouri,2020-07-12,-2.0,8.0,133.0,-3.0,-9.0,0.0,9.326847849434184
Missouri,2020-07-13,-3.0,6.0,104.0,-14.0,-33.0,8.0,9.38969409149426
Missouri,2020-07-14,-4.0,5.0,117.0,-13.0,-34.0,8.0,9.76909918244953
Missouri,2020-07-15,2.0,6.0,55.0,-10.0,-32.0,7.0,10.497650062627445
Missouri,2020-07-16,-3.0,8.0,118.0,-8.0,-33.0,8.0,10.295145504878311
Missouri,2020-07-17,-2.0,1.0,131.0,-5.0,-25.0,7.0,10.77463905541074
Missouri,2020-07-18,-14.0,7.0,146.0,-4.0,-8.0,2.0,11.905871412492102
Missouri,2020-07-19,-6.0,6.0,97.0,-6.0,-11.0,1.0,13.153485699314343
Missouri,2020-07-20,-7.0,5.0,74.0,-16.0,-34.0,9.0,13.346679702684206
Missouri,2020-07-21,-7.0,3.0,82.0,-15.0,-35.0,9.0,13.816862698837364
Missouri,2020-07-22,3.0,7.0,75.0,-7.0,-31.0,6.0,14.778177438497039
Missouri,2020-07-23,-6.0,6.0,106.0,-11.0,-33.0,8.0,16.940553693082602
Missouri,2020-07-24,-2.0,1.0,146.0,-5.0,-24.0,7.0,18.765422351419613
Missouri,2020-07-25,-14.0,6.0,156.0,-4.0,-8.0,1.0,19.69415015075184
Missouri,2020-07-26,-5.0,6.0,109.0,-5.0,-10.0,1.0,20.560031708023995
Missouri,2020-07-27,-7.0,3.0,56.0,-17.0,-34.0,9.0,21.94032139475084
Missouri,2020-07-28,-6.0,3.0,111.0,-14.0,-34.0,8.0,23.418371902460027
Missouri,2020-07-29,-2.0,0.0,37.0,-11.0,-33.0,7.0,24.875473662815853
Missouri,2020-07-30,-7.0,2.0,62.0,-14.0,-34.0,9.0,25.915928114699327
Missouri,2020-07-31,-1.0,1.0,98.0,-5.0,-25.0,7.0,25.536523023744056
Missouri,2020-08-01,-11.0,8.0,147.0,-3.0,-9.0,1.0,24.55425953673102
Missouri,2020-08-02,-3.0,7.0,111.0,-3.0,-10.0,1.0,23.07388139042702
Missouri,2020-08-03,0.0,8.0,104.0,-12.0,-34.0,7.0,22.89698085722088
Missouri,2020-08-04,2.0,8.0,166.0,-9.0,-35.0,7.0,21.546950472226662
Missouri,2020-08-05,4.0,5.0,107.0,-7.0,-32.0,5.0,19.950190396181778
Missouri,2020-08-06,-4.0,5.0,128.0,-9.0,-34.0,7.0,17.571343752278178
Missouri,2020-08-07,2.0,0.0,150.0,-4.0,-25.0,6.0,16.42381792503309
Missouri,2020-08-08,-10.0,5.0,146.0,-4.0,-8.0,1.0,14.247475838878621
Missouri,2020-08-09,-2.0,5.0,87.0,-4.0,-11.0,1.0,16.49597472147244
Missouri,2020-08-10,-6.0,0.0,57.0,-16.0,-34.0,8.0,16.449421949576085
Missouri,2020-08-11,-3.0,2.0,87.0,-13.0,-35.0,8.0,15.955962567474751
Missouri,2020-08-12,4.0,4.0,69.0,-8.0,-32.0,5.0,16.779946630040186
Missouri,2020-08-13,-4.0,3.0,92.0,-10.0,-33.0,8.0,17.257112541977797
Missouri,2020-08-14,1.0,0.0,136.0,-3.0,-24.0,6.0,18.3673961517058
Missouri,2020-08-15,-10.0,5.0,144.0,-3.0,-9.0,1.0,20.990644848065255
Missouri,2020-08-16,0.0,6.0,125.0,-1.0,-10.0,0.0,19.896654708500975
Missouri,2020-08-17,-3.0,3.0,83.0,-14.0,-33.0,7.0,20.178298978473904
Missouri,2020-08-18,-4.0,1.0,116.0,-13.0,-33.0,7.0,19.74303056124301
Missouri,2020-08-19,4.0,3.0,83.0,-8.0,-31.0,4.0,18.958616354789473
Missouri,2020-08-20,-4.0,3.0,106.0,-9.0,-32.0,7.0,18.472139888472594
Missouri,2020-08-21,1.0,0.0,145.0,-4.0,-23.0,5.0,17.90885134852673
Missouri,2020-08-22,-10.0,5.0,156.0,-4.0,-7.0,1.0,18.295239355266453
Missouri,2020-08-23,-2.0,5.0,101.0,-5.0,-9.0,1.0,17.690053320613874
Missouri,2020-08-24,-6.0,1.0,61.0,-17.0,-32.0,7.0,17.04064215265976
Missouri,2020-08-25,-7.0,0.0,78.0,-16.0,-33.0,7.0,16.803223015988365
Missouri,2020-08-26,0.0,1.0,51.0,-10.0,-29.0,5.0,17.19426629991772
Missouri,2020-08-27,-8.0,-1.0,77.0,-11.0,-30.0,7.0,18.25101422196492
Missouri,2020-08-28,-1.0,-4.0,110.0,-6.0,-20.0,5.0,18.686282639195813
Missouri,2020-08-29,-12.0,2.0,111.0,-7.0,-8.0,2.0,18.465156972688142
Missouri,2020-08-30,-2.0,3.0,102.0,-5.0,-9.0,1.0,19.971139143535137
Missouri,2020-08-31,-7.0,-1.0,44.0,-17.0,-31.0,7.0,20.373820620438586
Missouri,2020-09-01,-5.0,2.0,55.0,-15.0,-32.0,7.0,21.225736346141833
Missouri,2020-09-02,2.0,2.0,54.0,-9.0,-29.0,4.0,21.300220781175994
Missouri,2020-09-03,-1.0,7.0,91.0,-6.0,-30.0,5.0,21.032542342771972
Missouri,2020-09-04,5.0,4.0,147.0,4.0,-23.0,3.0,21.467810760002866
Missouri,2020-09-05,-8.0,8.0,173.0,-2.0,-14.0,0.0,23.304317611313962
Missouri,2020-09-06,2.0,8.0,159.0,-9.0,-15.0,-1.0,22.76197781872146
Missouri,2020-09-07,-7.0,1.0,132.0,-22.0,-71.0,15.0,22.445418969826264
Missouri,2020-09-08,-9.0,0.0,66.0,-16.0,-33.0,7.0,21.782041970303244
Missouri,2020-09-09,0.0,1.0,47.0,-11.0,-29.0,4.0,21.55858866520075
Missouri,2020-09-10,-9.0,1.0,60.0,-13.0,-30.0,6.0,20.904522220057
Missouri,2020-09-11,-4.0,-5.0,100.0,-8.0,-20.0,4.0,20.820727230643566
Missouri,2020-09-12,-10.0,2.0,133.0,-4.0,-8.0,0.0,20.79046792891094
Missouri,2020-09-13,-3.0,3.0,119.0,-5.0,-11.0,0.0,21.67729823353645
Missouri,2020-09-14,-6.0,0.0,81.0,-16.0,-27.0,5.0,22.668872274928752
Missouri,2020-09-15,-5.0,0.0,103.0,-13.0,-28.0,6.0,23.935107670509538
Missouri,2020-09-16,0.0,0.0,67.0,-9.0,-27.0,3.0,23.537081470795723
Missouri,2020-09-17,-7.0,0.0,97.0,-11.0,-27.0,6.0,25.00582142412564
Missouri,2020-09-18,0.0,-3.0,127.0,-6.0,-17.0,4.0,25.531867746554422
Missouri,2020-09-19,-7.0,4.0,162.0,-3.0,-8.0,-1.0,24.16554389139648
Missouri,2020-09-20,-3.0,4.0,113.0,-6.0,-11.0,0.0,23.50216689187346
Missouri,2020-09-21,-7.0,0.0,73.0,-16.0,-29.0,6.0,23.807087547794566
Missouri,2020-09-22,-9.0,-1.0,80.0,-17.0,-29.0,7.0,23.20655679033162
Missouri,2020-09-23,-3.0,0.0,50.0,-11.0,-26.0,4.0,24.112008203715675
Missouri,2020-09-24,-9.0,-2.0,76.0,-13.0,-26.0,7.0,23.222850260495346
Missouri,2020-09-25,-2.0,-3.0,109.0,-7.0,-16.0,4.0,23.64880812334697
Missouri,2020-09-26,-9.0,3.0,146.0,-6.0,-7.0,0.0,24.435549968395325
Missouri,2020-09-27,-7.0,0.0,64.0,-10.0,-11.0,2.0,24.58451883846365
Missouri,2020-09-28,-9.0,0.0,40.0,-19.0,-27.0,7.0,20.87659055691919
Missouri,2020-09-29,-9.0,-1.0,68.0,-16.0,-27.0,7.0,21.870492236906312
Missouri,2020-09-30,0.0,1.0,50.0,-9.0,-26.0,4.0,21.337462998693077
Missouri,2020-10-01,-5.0,5.0,61.0,-10.0,-25.0,5.0,22.347658148843923
Missouri,2020-10-02,1.0,0.0,83.0,-5.0,-15.0,4.0,21.20013232159884
Missouri,2020-10-03,-9.0,4.0,83.0,-6.0,-9.0,1.0,21.16056246548694
Missouri,2020-10-04,-2.0,5.0,73.0,-6.0,-12.0,0.0,21.006938318228976
Missouri,2020-10-05,-7.0,1.0,45.0,-16.0,-27.0,6.0,23.606910628640254
Missouri,2020-10-06,-8.0,0.0,80.0,-15.0,-28.0,6.0,22.8597386397038
Missouri,2020-10-07,-2.0,0.0,54.0,-9.0,-25.0,3.0,22.201016917370413
Missouri,2020-10-08,-9.0,-1.0,76.0,-11.0,-25.0,6.0,21.516691170494035
Missouri,2020-10-09,-1.0,-3.0,111.0,-5.0,-16.0,4.0,22.73404615558365
Missouri,2020-10-10,-9.0,4.0,142.0,-4.0,-7.0,0.0,30.5502565569812
Missouri,2020-10-11,-4.0,3.0,102.0,-5.0,-10.0,0.0,27.463807780253042
Missouri,2020-10-12,-8.0,0.0,60.0,-17.0,-31.0,8.0,25.166428487168055
Missouri,2020-10-13,-10.0,-2.0,81.0,-15.0,-27.0,7.0,22.454729524205533
Missouri,2020-10-14,-2.0,1.0,50.0,-8.0,-24.0,4.0,30.32447561328389
Missouri,2020-10-15,-8.0,2.0,47.0,-11.0,-25.0,7.0,31.185701893366407
Missouri,2020-10-16,-1.0,-2.0,85.0,-5.0,-16.0,5.0,36.692894808704885
Missouri,2020-10-17,-8.0,3.0,122.0,-3.0,-8.0,1.0,29.01634272299639
Missouri,2020-10-18,-8.0,0.0,27.0,-9.0,-13.0,2.0,29.01634272299639
Missouri,2020-10-19,-14.0,-3.0,-1.0,-19.0,-27.0,8.0,32.28667494871514
Missouri,2020-10-20,-14.0,-4.0,14.0,-18.0,-27.0,8.0,35.83399616721719
Missouri,2020-10-21,-5.0,-1.0,9.0,-12.0,-24.0,5.0,28.37391447082673
Missouri,2020-10-22,-7.0,1.0,88.0,-9.0,-25.0,6.0,28.325034060335557
Missouri,2020-10-23,-5.0,-6.0,37.0,-10.0,-17.0,7.0,22.359296341818013
Missouri,2020-10-24,-12.0,1.0,69.0,-8.0,-8.0,2.0,29.791446375070656
Missouri,2020-10-25,-10.0,-1.0,22.0,-10.0,-12.0,2.0,33.34575050935715
Missouri,2020-10-26,-19.0,-9.0,-22.0,-24.0,-28.0,10.0,30.075418283638406
Missouri,2020-10-27,-16.0,-6.0,-4.0,-20.0,-28.0,9.0,30.473444483352218
